top1,predicted_top1,rr@5,recall@5,precision@5,first_gold_rank,corpus,method,rid,n_gold
0.0,226,0.0,0.0,0.0,187,hipaa_benchmark,multi,55,5
0.0,144,0.0,0.0,0.0,9,hipaa_benchmark,multi,56,4
0.0,232,0.3333333333333333,0.2,0.2,3,hipaa_benchmark,multi,57,5
0.0,68,0.0,0.0,0.0,8,hipaa_benchmark,multi,58,1
0.0,68,0.0,0.0,0.0,19,hipaa_benchmark,multi,59,1
0.0,68,0.0,0.0,0.0,14,hipaa_benchmark,multi,60,1
0.0,68,0.0,0.0,0.0,58,hipaa_benchmark,multi,61,1
0.0,68,0.0,0.0,0.0,8,hipaa_benchmark,multi,62,1
0.0,160,0.0,0.0,0.0,20,hipaa_benchmark,multi,63,4
1.0,44,1.0,0.5,0.2,1,hipaa_benchmark,multi,64,2
0.0,164,0.0,0.0,0.0,29,hipaa_benchmark,multi,65,1
0.0,206,0.2,0.05,0.2,5,hipaa_benchmark,multi,66,20
1.0,114,1.0,0.047619047619047616,0.2,1,hipaa_benchmark,multi,67,21
0.0,298,0.0,0.0,0.0,77,hipaa_benchmark,reform,0,1
1.0,195,1.0,0.5,0.2,1,hipaa_benchmark,reform,1,2
0.0,172,0.3333333333333333,0.3333333333333333,0.2,3,hipaa_benchmark,reform,2,3
1.0,183,1.0,1.0,0.2,1,hipaa_benchmark,reform,3,1
1.0,33,1.0,0.16666666666666666,0.2,1,hipaa_benchmark,reform,4,6
0.0,176,0.0,0.0,0.0,28,hipaa_benchmark,reform,5,2
0.0,156,0.2,0.2,0.2,5,hipaa_benchmark,reform,6,5
0.0,89,0.0,0.0,0.0,9,hipaa_benchmark,reform,7,9
0.0,156,0.0,0.0,0.0,7,hipaa_benchmark,reform,8,7
1.0,179,1.0,0.3333333333333333,0.2,1,hipaa_benchmark,reform,9,3
0.0,2,0.0,0.0,0.0,9,hipaa_benchmark,reform,10,4
0.0,82,0.0,0.0,0.0,178,hipaa_benchmark,reform,11,3
0.0,21,0.3333333333333333,0.3333333333333333,0.4,3,hipaa_benchmark,reform,12,6
0.0,89,0.5,0.5,0.2,2,hipaa_benchmark,reform,13,2
1.0,26,1.0,0.75,0.6,1,hipaa_benchmark,reform,14,4
0.0,156,0.0,0.0,0.0,121,hipaa_benchmark,reform,15,2
0.0,156,0.0,0.0,0.0,167,hipaa_benchmark,reform,16,2
0.0,156,0.0,0.0,0.0,151,hipaa_benchmark,reform,17,2
0.0,267,0.0,0.0,0.0,42,hipaa_benchmark,reform,18,2
1.0,93,1.0,0.5,0.4,1,hipaa_benchmark,reform,19,4
1.0,95,1.0,0.6666666666666666,0.8,1,hipaa_benchmark,reform,20,6
1.0,66,1.0,1.0,0.4,1,hipaa_benchmark,reform,21,2
0.0,200,0.0,0.0,0.0,6,hipaa_benchmark,reform,22,2
0.0,73,0.0,0.0,0.0,9,hipaa_benchmark,reform,23,2
1.0,73,1.0,0.16666666666666666,0.2,1,hipaa_benchmark,reform,24,6
0.0,75,0.0,0.0,0.0,17,hipaa_benchmark,reform,25,2
0.0,157,0.5,0.3333333333333333,0.2,2,hipaa_benchmark,reform,26,3
0.0,210,0.0,0.0,0.0,34,hipaa_benchmark,reform,27,5
0.0,78,0.0,0.0,0.0,103,hipaa_benchmark,reform,28,3
1.0,205,1.0,0.3333333333333333,0.2,1,hipaa_benchmark,reform,29,3
1.0,115,1.0,0.6,0.6,1,hipaa_benchmark,reform,30,5
0.0,115,0.0,0.0,0.0,8,hipaa_benchmark,reform,31,2
0.0,21,0.0,0.0,0.0,6,hipaa_benchmark,reform,32,5
0.0,124,0.5,0.16666666666666666,0.2,2,hipaa_benchmark,reform,33,6
0.0,265,0.5,0.6666666666666666,0.4,2,hipaa_benchmark,reform,34,3
0.0,119,0.5,0.18181818181818182,0.4,2,hipaa_benchmark,reform,35,11
1.0,115,1.0,0.375,0.6,1,hipaa_benchmark,reform,36,8
1.0,111,1.0,0.4444444444444444,0.8,1,hipaa_benchmark,reform,37,9
0.0,134,0.0,0.0,0.0,6,hipaa_benchmark,reform,38,1
0.0,108,0.2,1.0,0.2,5,hipaa_benchmark,reform,39,1
0.0,248,0.5,0.2,0.2,2,hipaa_benchmark,reform,40,5
0.0,20,0.2,0.5,0.2,5,hipaa_benchmark,reform,41,2
0.0,181,0.5,0.5,0.4,2,hipaa_benchmark,reform,42,4
0.0,88,0.5,0.16666666666666666,0.2,2,hipaa_benchmark,reform,43,6
0.0,122,0.0,0.0,0.0,9,hipaa_benchmark,reform,44,3
0.0,135,0.0,0.0,0.0,209,hipaa_benchmark,reform,45,1
1.0,230,1.0,1.0,0.2,1,hipaa_benchmark,reform,46,1
1.0,33,1.0,0.2857142857142857,0.4,1,hipaa_benchmark,reform,47,7
1.0,266,1.0,0.3333333333333333,0.4,1,hipaa_benchmark,reform,48,6
0.0,251,0.0,0.0,0.0,15,hipaa_benchmark,reform,49,2
0.0,89,0.0,0.0,0.0,31,hipaa_benchmark,reform,50,5
0.0,117,0.25,1.0,0.2,4,hipaa_benchmark,reform,51,1
0.0,296,0.3333333333333333,0.5,0.2,3,hipaa_benchmark,reform,52,2
0.0,260,0.0,0.0,0.0,26,hipaa_benchmark,reform,53,3
1.0,205,1.0,0.25,0.2,1,hipaa_benchmark,reform,54,4
0.0,226,0.0,0.0,0.0,187,hipaa_benchmark,reform,55,5
0.0,144,0.0,0.0,0.0,9,hipaa_benchmark,reform,56,4
0.0,232,0.3333333333333333,0.2,0.2,3,hipaa_benchmark,reform,57,5
0.0,68,0.0,0.0,0.0,8,hipaa_benchmark,reform,58,1
0.0,68,0.0,0.0,0.0,17,hipaa_benchmark,reform,59,1
0.0,68,0.0,0.0,0.0,14,hipaa_benchmark,reform,60,1
0.0,68,0.0,0.0,0.0,58,hipaa_benchmark,reform,61,1
0.0,68,0.0,0.0,0.0,8,hipaa_benchmark,reform,62,1
0.0,160,0.0,0.0,0.0,20,hipaa_benchmark,reform,63,4
1.0,44,1.0,0.5,0.2,1,hipaa_benchmark,reform,64,2
0.0,164,0.0,0.0,0.0,29,hipaa_benchmark,reform,65,1
0.0,206,0.2,0.05,0.2,5,hipaa_benchmark,reform,66,20
0.0,97,0.2,0.047619047619047616,0.2,5,hipaa_benchmark,reform,67,21
0.0,298,0.0,0.0,0.0,77,hipaa_benchmark,raa_full,0,1
1.0,195,1.0,0.5,0.2,1,hipaa_benchmark,raa_full,1,2
0.0,172,0.3333333333333333,0.3333333333333333,0.2,3,hipaa_benchmark,raa_full,2,3
1.0,183,1.0,1.0,0.2,1,hipaa_benchmark,raa_full,3,1
1.0,33,1.0,0.16666666666666666,0.2,1,hipaa_benchmark,raa_full,4,6
0.0,176,0.0,0.0,0.0,28,hipaa_benchmark,raa_full,5,2
0.0,156,0.2,0.2,0.2,5,hipaa_benchmark,raa_full,6,5
0.0,89,0.0,0.0,0.0,9,hipaa_benchmark,raa_full,7,9
0.0,156,0.0,0.0,0.0,7,hipaa_benchmark,raa_full,8,7
1.0,179,1.0,0.3333333333333333,0.2,1,hipaa_benchmark,raa_full,9,3
0.0,2,0.0,0.0,0.0,9,hipaa_benchmark,raa_full,10,4
0.0,82,0.0,0.0,0.0,178,hipaa_benchmark,raa_full,11,3
0.0,21,0.3333333333333333,0.3333333333333333,0.4,3,hipaa_benchmark,raa_full,12,6
0.0,89,0.5,0.5,0.2,2,hipaa_benchmark,raa_full,13,2
1.0,26,1.0,0.75,0.6,1,hipaa_benchmark,raa_full,14,4
0.0,156,0.0,0.0,0.0,121,hipaa_benchmark,raa_full,15,2
0.0,156,0.0,0.0,0.0,167,hipaa_benchmark,raa_full,16,2
0.0,156,0.0,0.0,0.0,151,hipaa_benchmark,raa_full,17,2
0.0,267,0.0,0.0,0.0,42,hipaa_benchmark,raa_full,18,2
1.0,93,1.0,0.5,0.4,1,hipaa_benchmark,raa_full,19,4
1.0,95,1.0,0.6666666666666666,0.8,1,hipaa_benchmark,raa_full,20,6
1.0,66,1.0,1.0,0.4,1,hipaa_benchmark,raa_full,21,2
0.0,200,0.0,0.0,0.0,6,hipaa_benchmark,raa_full,22,2
0.0,73,0.0,0.0,0.0,9,hipaa_benchmark,raa_full,23,2
1.0,73,1.0,0.16666666666666666,0.2,1,hipaa_benchmark,raa_full,24,6
0.0,75,0.0,0.0,0.0,17,hipaa_benchmark,raa_full,25,2
0.0,157,0.5,0.3333333333333333,0.2,2,hipaa_benchmark,raa_full,26,3
0.0,210,0.0,0.0,0.0,34,hipaa_benchmark,raa_full,27,5
0.0,78,0.0,0.0,0.0,103,hipaa_benchmark,raa_full,28,3
1.0,205,1.0,0.3333333333333333,0.2,1,hipaa_benchmark,raa_full,29,3
1.0,115,1.0,0.6,0.6,1,hipaa_benchmark,raa_full,30,5
0.0,115,0.0,0.0,0.0,8,hipaa_benchmark,raa_full,31,2
0.0,21,0.0,0.0,0.0,6,hipaa_benchmark,raa_full,32,5
0.0,124,0.5,0.16666666666666666,0.2,2,hipaa_benchmark,raa_full,33,6
0.0,265,0.5,0.6666666666666666,0.4,2,hipaa_benchmark,raa_full,34,3
0.0,119,0.5,0.18181818181818182,0.4,2,hipaa_benchmark,raa_full,35,11
1.0,115,1.0,0.375,0.6,1,hipaa_benchmark,raa_full,36,8
1.0,111,1.0,0.4444444444444444,0.8,1,hipaa_benchmark,raa_full,37,9
0.0,134,0.0,0.0,0.0,6,hipaa_benchmark,raa_full,38,1
0.0,108,0.2,1.0,0.2,5,hipaa_benchmark,raa_full,39,1
0.0,248,0.5,0.2,0.2,2,hipaa_benchmark,raa_full,40,5
0.0,20,0.2,0.5,0.2,5,hipaa_benchmark,raa_full,41,2
0.0,181,0.5,0.5,0.4,2,hipaa_benchmark,raa_full,42,4
0.0,88,0.5,0.16666666666666666,0.2,2,hipaa_benchmark,raa_full,43,6
0.0,122,0.0,0.0,0.0,9,hipaa_benchmark,raa_full,44,3
0.0,135,0.0,0.0,0.0,209,hipaa_benchmark,raa_full,45,1
1.0,230,1.0,1.0,0.2,1,hipaa_benchmark,raa_full,46,1
1.0,33,1.0,0.2857142857142857,0.4,1,hipaa_benchmark,raa_full,47,7
1.0,266,1.0,0.3333333333333333,0.4,1,hipaa_benchmark,raa_full,48,6
0.0,251,0.0,0.0,0.0,15,hipaa_benchmark,raa_full,49,2
0.0,89,0.0,0.0,0.0,31,hipaa_benchmark,raa_full,50,5
0.0,117,0.25,1.0,0.2,4,hipaa_benchmark,raa_full,51,1
0.0,296,0.3333333333333333,0.5,0.2,3,hipaa_benchmark,raa_full,52,2
0.0,260,0.0,0.0,0.0,26,hipaa_benchmark,raa_full,53,3
1.0,205,1.0,0.25,0.2,1,hipaa_benchmark,raa_full,54,4
0.0,226,0.0,0.0,0.0,187,hipaa_benchmark,raa_full,55,5
0.0,144,0.0,0.0,0.0,9,hipaa_benchmark,raa_full,56,4
0.0,232,0.3333333333333333,0.2,0.2,3,hipaa_benchmark,raa_full,57,5
0.0,68,0.0,0.0,0.0,10,hipaa_benchmark,raa_full,58,1
0.0,68,0.0,0.0,0.0,17,hipaa_benchmark,raa_full,59,1
0.0,68,0.0,0.0,0.0,14,hipaa_benchmark,raa_full,60,1
0.0,68,0.0,0.0,0.0,58,hipaa_benchmark,raa_full,61,1
0.0,68,0.0,0.0,0.0,8,hipaa_benchmark,raa_full,62,1
0.0,160,0.0,0.0,0.0,20,hipaa_benchmark,raa_full,63,4
1.0,44,1.0,0.5,0.2,1,hipaa_benchmark,raa_full,64,2
0.0,164,0.0,0.0,0.0,29,hipaa_benchmark,raa_full,65,1
0.0,206,0.2,0.05,0.2,5,hipaa_benchmark,raa_full,66,20
0.0,97,0.2,0.047619047619047616,0.2,5,hipaa_benchmark,raa_full,67,21
0.0,284,0.0,0.0,0.0,6,pf_benchmark,multi,0,4
0.0,208,0.0,0.0,0.0,32,pf_benchmark,multi,1,2
0.0,129,0.2,1.0,0.2,5,pf_benchmark,multi,2,1
1.0,63,1.0,1.0,0.2,1,pf_benchmark,multi,3,1
1.0,63,1.0,0.25,0.2,1,pf_benchmark,multi,4,4
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,multi,5,3
0.0,50,0.5,0.3333333333333333,0.2,2,pf_benchmark,multi,6,3
0.0,291,0.3333333333333333,1.0,0.2,3,pf_benchmark,multi,7,1
0.0,187,0.0,0.0,0.0,99,pf_benchmark,multi,8,2
0.0,157,0.3333333333333333,1.0,0.2,3,pf_benchmark,multi,9,1
0.0,229,0.0,0.0,0.0,34,pf_benchmark,multi,10,1
1.0,63,1.0,0.2,0.2,1,pf_benchmark,multi,11,5
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,multi,12,3
0.0,54,0.2,0.25,0.2,5,pf_benchmark,multi,13,4
1.0,171,1.0,0.3333333333333333,0.4,1,pf_benchmark,multi,14,6
0.0,172,0.0,0.0,0.0,6,pf_benchmark,multi,15,7
1.0,195,1.0,0.125,0.2,1,pf_benchmark,multi,16,8
0.0,161,0.0,0.0,0.0,23,pf_benchmark,multi,17,6
0.0,68,0.0,0.0,0.0,19,pf_benchmark,multi,18,6
0.0,154,0.2,0.25,0.2,5,pf_benchmark,multi,19,4
1.0,156,1.0,0.3333333333333333,0.6,1,pf_benchmark,multi,20,9
0.0,208,0.0,0.0,0.0,7,pf_benchmark,multi,21,3
0.0,172,0.5,0.25,0.6,2,pf_benchmark,multi,22,12
0.0,172,0.3333333333333333,0.5,0.2,3,pf_benchmark,multi,23,2
0.0,198,0.25,1.0,0.2,4,pf_benchmark,multi,24,1
1.0,171,1.0,1.0,0.2,1,pf_benchmark,multi,25,1
1.0,156,1.0,0.25,0.2,1,pf_benchmark,multi,26,4
0.0,184,0.3333333333333333,0.5,0.2,3,pf_benchmark,multi,27,2
0.0,184,0.25,0.25,0.2,4,pf_benchmark,multi,28,4
1.0,208,1.0,0.6666666666666666,0.4,1,pf_benchmark,multi,29,3
0.0,198,0.3333333333333333,0.16666666666666666,0.2,3,pf_benchmark,multi,30,6
0.0,61,0.0,0.0,0.0,48,pf_benchmark,multi,31,4
0.0,183,0.0,0.0,0.0,13,pf_benchmark,multi,32,3
0.0,50,0.0,0.0,0.0,16,pf_benchmark,multi,33,5
0.0,63,0.0,0.0,0.0,8,pf_benchmark,multi,34,1
1.0,169,1.0,0.5,0.4,1,pf_benchmark,multi,35,4
0.0,47,0.3333333333333333,0.25,0.2,3,pf_benchmark,multi,36,4
0.0,20,0.0,0.0,0.0,6,pf_benchmark,multi,37,8
0.0,154,0.0,0.0,0.0,6,pf_benchmark,multi,38,6
1.0,204,1.0,0.1111111111111111,0.2,1,pf_benchmark,multi,39,9
0.0,283,0.0,0.0,0.0,32,pf_benchmark,multi,40,6
0.0,117,0.0,0.0,0.0,61,pf_benchmark,multi,41,8
0.0,283,0.0,0.0,0.0,124,pf_benchmark,multi,42,6
0.0,283,0.0,0.0,0.0,72,pf_benchmark,multi,43,7
0.0,63,0.0,0.0,0.0,27,pf_benchmark,multi,44,3
0.0,20,0.0,0.0,0.0,103,pf_benchmark,multi,45,2
0.0,20,0.0,0.0,0.0,6,pf_benchmark,multi,46,6
0.0,190,0.3333333333333333,0.2222222222222222,0.4,3,pf_benchmark,multi,47,9
0.0,149,0.0,0.0,0.0,43,pf_benchmark,multi,48,6
0.0,63,0.5,0.14285714285714285,0.2,2,pf_benchmark,multi,49,7
1.0,283,1.0,0.2857142857142857,0.4,1,pf_benchmark,multi,50,7
0.0,138,0.5,0.2222222222222222,0.4,2,pf_benchmark,multi,51,9
0.0,10,0.0,0.0,0.0,21,pf_benchmark,multi,52,3
1.0,13,1.0,0.5,0.2,1,pf_benchmark,multi,53,2
1.0,185,1.0,0.5,0.8,1,pf_benchmark,multi,54,8
0.0,163,0.0,0.0,0.0,13,pf_benchmark,multi,55,1
0.0,187,0.5,0.5,0.4,2,pf_benchmark,multi,56,4
0.0,82,0.5,0.6666666666666666,0.4,2,pf_benchmark,multi,57,3
0.0,209,0.0,0.0,0.0,12,pf_benchmark,multi,58,4
1.0,164,1.0,1.0,0.2,1,pf_benchmark,multi,59,1
0.0,63,0.0,0.0,0.0,59,pf_benchmark,multi,60,2
1.0,291,1.0,0.4,0.4,1,pf_benchmark,multi,61,5
0.0,30,0.0,0.0,0.0,221,pf_benchmark,multi,62,5
0.0,63,0.5,0.3333333333333333,0.2,2,pf_benchmark,multi,63,3
1.0,52,1.0,0.1111111111111111,0.2,1,pf_benchmark,multi,64,9
1.0,53,1.0,0.6666666666666666,0.4,1,pf_benchmark,multi,65,3
1.0,72,1.0,0.3333333333333333,0.2,1,pf_benchmark,multi,66,3
1.0,114,1.0,1.0,0.2,1,pf_benchmark,multi,67,1
0.0,154,0.0,0.0,0.0,34,pf_benchmark,multi,68,9
0.0,222,0.0,0.0,0.0,36,pf_benchmark,multi,69,5
1.0,73,1.0,0.375,0.6,1,pf_benchmark,multi,70,8
0.0,73,0.5,0.3333333333333333,0.2,2,pf_benchmark,multi,71,3
1.0,215,1.0,0.1,0.2,1,pf_benchmark,multi,72,10
1.0,196,1.0,0.25,0.2,1,pf_benchmark,multi,73,4
0.0,225,0.0,0.0,0.0,6,pf_benchmark,multi,74,11
1.0,116,1.0,0.5,0.8,1,pf_benchmark,multi,75,8
1.0,14,1.0,0.4,0.4,1,pf_benchmark,multi,76,5
1.0,4,1.0,0.375,0.6,1,pf_benchmark,multi,77,8
1.0,227,1.0,0.2,0.2,1,pf_benchmark,multi,78,5
0.0,152,0.0,0.0,0.0,19,pf_benchmark,multi,79,14
1.0,243,1.0,0.125,0.2,1,pf_benchmark,multi,80,8
0.0,63,0.0,0.0,0.0,173,pf_benchmark,multi,81,2
0.0,291,0.0,0.0,0.0,10,pf_benchmark,multi,82,4
0.0,224,0.5,0.25,0.2,2,pf_benchmark,multi,83,4
0.0,63,0.0,0.0,0.0,47,pf_benchmark,multi,84,8
1.0,272,1.0,0.3333333333333333,0.2,1,pf_benchmark,multi,85,3
0.0,49,0.0,0.0,0.0,81,pf_benchmark,multi,86,1
0.0,226,0.0,0.0,0.0,22,pf_benchmark,multi,87,1
1.0,101,1.0,0.6,0.6,1,pf_benchmark,multi,88,5
0.0,100,0.2,1.0,0.2,5,pf_benchmark,multi,89,1
1.0,112,1.0,0.5714285714285714,0.8,1,pf_benchmark,multi,90,7
1.0,57,1.0,0.5,0.2,1,pf_benchmark,multi,91,2
1.0,225,1.0,0.1875,0.6,1,pf_benchmark,multi,92,16
0.0,86,0.0,0.0,0.0,9,pf_benchmark,multi,93,8
0.0,284,0.0,0.0,0.0,6,pf_benchmark,reform,0,4
0.0,208,0.0,0.0,0.0,32,pf_benchmark,reform,1,2
0.0,129,0.2,1.0,0.2,5,pf_benchmark,reform,2,1
1.0,63,1.0,1.0,0.2,1,pf_benchmark,reform,3,1
1.0,63,1.0,0.25,0.2,1,pf_benchmark,reform,4,4
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,reform,5,3
0.0,50,0.5,0.3333333333333333,0.2,2,pf_benchmark,reform,6,3
0.0,291,0.3333333333333333,1.0,0.2,3,pf_benchmark,reform,7,1
0.0,187,0.0,0.0,0.0,99,pf_benchmark,reform,8,2
0.0,157,0.3333333333333333,1.0,0.2,3,pf_benchmark,reform,9,1
0.0,229,0.0,0.0,0.0,34,pf_benchmark,reform,10,1
1.0,63,1.0,0.2,0.2,1,pf_benchmark,reform,11,5
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,reform,12,3
1.0,195,1.0,0.5,0.4,1,pf_benchmark,reform,13,4
1.0,171,1.0,0.3333333333333333,0.4,1,pf_benchmark,reform,14,6
0.0,172,0.0,0.0,0.0,7,pf_benchmark,reform,15,7
1.0,195,1.0,0.25,0.4,1,pf_benchmark,reform,16,8
0.0,161,0.0,0.0,0.0,23,pf_benchmark,reform,17,6
0.0,31,0.0,0.0,0.0,11,pf_benchmark,reform,18,6
0.0,154,0.2,0.25,0.2,5,pf_benchmark,reform,19,4
1.0,156,1.0,0.3333333333333333,0.6,1,pf_benchmark,reform,20,9
0.0,208,0.0,0.0,0.0,7,pf_benchmark,reform,21,3
0.0,172,0.5,0.3333333333333333,0.8,2,pf_benchmark,reform,22,12
0.0,172,0.5,1.0,0.4,2,pf_benchmark,reform,23,2
0.0,198,0.25,1.0,0.2,4,pf_benchmark,reform,24,1
0.0,195,0.5,1.0,0.2,2,pf_benchmark,reform,25,1
1.0,156,1.0,0.25,0.2,1,pf_benchmark,reform,26,4
0.0,184,0.3333333333333333,0.5,0.2,3,pf_benchmark,reform,27,2
0.0,184,0.25,0.25,0.2,4,pf_benchmark,reform,28,4
1.0,208,1.0,0.6666666666666666,0.4,1,pf_benchmark,reform,29,3
1.0,195,1.0,0.16666666666666666,0.2,1,pf_benchmark,reform,30,6
0.0,61,0.0,0.0,0.0,48,pf_benchmark,reform,31,4
0.0,183,0.0,0.0,0.0,13,pf_benchmark,reform,32,3
0.0,50,0.0,0.0,0.0,16,pf_benchmark,reform,33,5
0.0,63,0.0,0.0,0.0,8,pf_benchmark,reform,34,1
1.0,169,1.0,0.5,0.4,1,pf_benchmark,reform,35,4
0.0,47,0.3333333333333333,0.25,0.2,3,pf_benchmark,reform,36,4
0.0,20,0.0,0.0,0.0,6,pf_benchmark,reform,37,8
0.0,154,0.0,0.0,0.0,6,pf_benchmark,reform,38,6
1.0,204,1.0,0.1111111111111111,0.2,1,pf_benchmark,reform,39,9
0.0,283,0.0,0.0,0.0,32,pf_benchmark,reform,40,6
0.0,117,0.0,0.0,0.0,61,pf_benchmark,reform,41,8
0.0,283,0.0,0.0,0.0,124,pf_benchmark,reform,42,6
0.0,283,0.0,0.0,0.0,72,pf_benchmark,reform,43,7
0.0,63,0.0,0.0,0.0,27,pf_benchmark,reform,44,3
0.0,226,0.0,0.0,0.0,154,pf_benchmark,reform,45,2
0.0,20,0.0,0.0,0.0,6,pf_benchmark,reform,46,6
0.0,190,0.3333333333333333,0.2222222222222222,0.4,3,pf_benchmark,reform,47,9
0.0,149,0.0,0.0,0.0,36,pf_benchmark,reform,48,6
0.0,63,0.5,0.14285714285714285,0.2,2,pf_benchmark,reform,49,7
1.0,283,1.0,0.2857142857142857,0.4,1,pf_benchmark,reform,50,7
1.0,140,1.0,0.2222222222222222,0.4,1,pf_benchmark,reform,51,9
0.0,142,0.0,0.0,0.0,22,pf_benchmark,reform,52,3
1.0,13,1.0,0.5,0.2,1,pf_benchmark,reform,53,2
1.0,185,1.0,0.5,0.8,1,pf_benchmark,reform,54,8
0.0,163,0.0,0.0,0.0,13,pf_benchmark,reform,55,1
0.0,187,0.5,0.5,0.4,2,pf_benchmark,reform,56,4
0.0,82,0.5,0.6666666666666666,0.4,2,pf_benchmark,reform,57,3
0.0,206,0.5,0.25,0.2,2,pf_benchmark,reform,58,4
1.0,164,1.0,1.0,0.2,1,pf_benchmark,reform,59,1
0.0,20,0.0,0.0,0.0,58,pf_benchmark,reform,60,2
1.0,291,1.0,0.4,0.4,1,pf_benchmark,reform,61,5
0.0,30,0.25,0.2,0.2,4,pf_benchmark,reform,62,5
0.0,63,0.5,0.3333333333333333,0.2,2,pf_benchmark,reform,63,3
1.0,52,1.0,0.1111111111111111,0.2,1,pf_benchmark,reform,64,9
1.0,53,1.0,0.6666666666666666,0.4,1,pf_benchmark,reform,65,3
1.0,72,1.0,0.3333333333333333,0.2,1,pf_benchmark,reform,66,3
1.0,114,1.0,1.0,0.2,1,pf_benchmark,reform,67,1
0.0,154,0.0,0.0,0.0,34,pf_benchmark,reform,68,9
0.0,222,0.0,0.0,0.0,36,pf_benchmark,reform,69,5
0.0,93,0.5,0.375,0.6,2,pf_benchmark,reform,70,8
0.0,73,0.5,0.3333333333333333,0.2,2,pf_benchmark,reform,71,3
1.0,215,1.0,0.1,0.2,1,pf_benchmark,reform,72,10
1.0,196,1.0,0.25,0.2,1,pf_benchmark,reform,73,4
0.0,225,0.0,0.0,0.0,6,pf_benchmark,reform,74,11
1.0,116,1.0,0.5,0.8,1,pf_benchmark,reform,75,8
1.0,14,1.0,0.4,0.4,1,pf_benchmark,reform,76,5
1.0,4,1.0,0.375,0.6,1,pf_benchmark,reform,77,8
1.0,227,1.0,0.2,0.2,1,pf_benchmark,reform,78,5
0.0,195,0.0,0.0,0.0,29,pf_benchmark,reform,79,14
1.0,243,1.0,0.125,0.2,1,pf_benchmark,reform,80,8
0.0,63,0.0,0.0,0.0,173,pf_benchmark,reform,81,2
0.0,291,0.0,0.0,0.0,14,pf_benchmark,reform,82,4
0.0,224,0.5,0.25,0.2,2,pf_benchmark,reform,83,4
0.0,63,0.0,0.0,0.0,47,pf_benchmark,reform,84,8
1.0,272,1.0,0.3333333333333333,0.2,1,pf_benchmark,reform,85,3
0.0,49,0.0,0.0,0.0,81,pf_benchmark,reform,86,1
0.0,226,0.0,0.0,0.0,22,pf_benchmark,reform,87,1
1.0,101,1.0,0.6,0.6,1,pf_benchmark,reform,88,5
0.0,103,0.0,0.0,0.0,6,pf_benchmark,reform,89,1
1.0,112,1.0,0.5714285714285714,0.8,1,pf_benchmark,reform,90,7
1.0,57,1.0,0.5,0.2,1,pf_benchmark,reform,91,2
1.0,228,1.0,0.1875,0.6,1,pf_benchmark,reform,92,16
0.0,86,0.0,0.0,0.0,9,pf_benchmark,reform,93,8
0.0,284,0.0,0.0,0.0,6,pf_benchmark,raa_full,0,4
0.0,208,0.0,0.0,0.0,32,pf_benchmark,raa_full,1,2
0.0,129,0.2,1.0,0.2,5,pf_benchmark,raa_full,2,1
1.0,63,1.0,1.0,0.2,1,pf_benchmark,raa_full,3,1
1.0,63,1.0,0.25,0.2,1,pf_benchmark,raa_full,4,4
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,raa_full,5,3
0.0,50,0.5,0.3333333333333333,0.2,2,pf_benchmark,raa_full,6,3
0.0,291,0.3333333333333333,1.0,0.2,3,pf_benchmark,raa_full,7,1
0.0,187,0.0,0.0,0.0,99,pf_benchmark,raa_full,8,2
0.0,157,0.3333333333333333,1.0,0.2,3,pf_benchmark,raa_full,9,1
0.0,229,0.0,0.0,0.0,34,pf_benchmark,raa_full,10,1
1.0,63,1.0,0.2,0.2,1,pf_benchmark,raa_full,11,5
1.0,63,1.0,0.3333333333333333,0.2,1,pf_benchmark,raa_full,12,3
1.0,195,1.0,0.5,0.4,1,pf_benchmark,raa_full,13,4
1.0,171,1.0,0.3333333333333333,0.4,1,pf_benchmark,raa_full,14,6
0.0,172,0.0,0.0,0.0,7,pf_benchmark,raa_full,15,7
1.0,195,1.0,0.25,0.4,1,pf_benchmark,raa_full,16,8
0.0,161,0.0,0.0,0.0,23,pf_benchmark,raa_full,17,6
0.0,31,0.0,0.0,0.0,11,pf_benchmark,raa_full,18,6
0.0,154,0.2,0.25,0.2,5,pf_benchmark,raa_full,19,4
1.0,156,1.0,0.3333333333333333,0.6,1,pf_benchmark,raa_full,20,9
0.0,208,0.0,0.0,0.0,7,pf_benchmark,raa_full,21,3
0.0,172,0.5,0.3333333333333333,0.8,2,pf_benchmark,raa_full,22,12
0.0,172,0.5,1.0,0.4,2,pf_benchmark,raa_full,23,2
0.0,198,0.25,1.0,0.2,4,pf_benchmark,raa_full,24,1
0.0,195,0.5,1.0,0.2,2,pf_benchmark,raa_full,25,1
1.0,156,1.0,0.25,0.2,1,pf_benchmark,raa_full,26,4
0.0,184,0.3333333333333333,0.5,0.2,3,pf_benchmark,raa_full,27,2
0.0,184,0.25,0.25,0.2,4,pf_benchmark,raa_full,28,4
1.0,208,1.0,0.6666666666666666,0.4,1,pf_benchmark,raa_full,29,3
1.0,195,1.0,0.16666666666666666,0.2,1,pf_benchmark,raa_full,30,6
0.0,61,0.0,0.0,0.0,48,pf_benchmark,raa_full,31,4
