top1,predicted_top1,rr@5,recall@5,precision@5,first_gold_rank,corpus,method,rid,n_gold
0.0,19,0.5,1.0,0.2,2,diagnostic_benchmark,semantic,41,1
0.0,19,0.5,1.0,0.2,2,diagnostic_benchmark,reranker,41,1
0.0,19,0.0,0.0,0.0,6,diagnostic_benchmark,rrf_lexical,41,1
0.0,19,0.2,1.0,0.2,5,diagnostic_benchmark,rrf_lexical_inductive,41,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,bm25,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,lsi,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,42,1
1.0,49,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,42,1
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,tfidf,43,2
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,bm25,43,2
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,lsi,43,2
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,lsi_inductive,43,2
1.0,50,1.0,1.0,0.4,1,diagnostic_benchmark,semantic,43,2
1.0,50,1.0,1.0,0.4,1,diagnostic_benchmark,reranker,43,2
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,rrf_lexical,43,2
1.0,50,1.0,0.5,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,43,2
0.0,53,0.25,0.5,0.2,4,diagnostic_benchmark,tfidf,44,2
0.0,12,0.3333333333333333,0.5,0.2,3,diagnostic_benchmark,bm25,44,2
0.0,98,0.2,0.5,0.2,5,diagnostic_benchmark,lsi,44,2
0.0,53,0.25,0.5,0.2,4,diagnostic_benchmark,lsi_inductive,44,2
1.0,51,1.0,0.5,0.2,1,diagnostic_benchmark,semantic,44,2
0.0,53,0.5,0.5,0.2,2,diagnostic_benchmark,reranker,44,2
0.0,53,0.25,0.5,0.2,4,diagnostic_benchmark,rrf_lexical,44,2
0.0,53,0.25,0.5,0.2,4,diagnostic_benchmark,rrf_lexical_inductive,44,2
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,45,1
0.0,12,0.5,1.0,0.2,2,diagnostic_benchmark,bm25,45,1
0.0,16,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,lsi,45,1
0.0,16,0.5,1.0,0.2,2,diagnostic_benchmark,lsi_inductive,45,1
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,45,1
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,45,1
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,45,1
1.0,52,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,45,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,bm25,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,lsi,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,46,1
1.0,53,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,46,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,bm25,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,lsi,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,47,1
1.0,54,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,47,1
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,tfidf,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,bm25,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,lsi,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,lsi_inductive,48,2
1.0,55,1.0,1.0,0.4,1,diagnostic_benchmark,semantic,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,reranker,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,rrf_lexical,48,2
1.0,55,1.0,0.5,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,48,2
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,tfidf,49,1
0.0,44,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,bm25,49,1
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,lsi,49,1
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,lsi_inductive,49,1
1.0,56,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,49,1
1.0,56,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,49,1
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,rrf_lexical,49,1
0.0,44,0.5,1.0,0.2,2,diagnostic_benchmark,rrf_lexical_inductive,49,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,tfidf,50,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,bm25,50,1
0.0,60,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,lsi,50,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,lsi_inductive,50,1
0.0,47,0.5,1.0,0.2,2,diagnostic_benchmark,semantic,50,1
1.0,57,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,50,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,rrf_lexical,50,1
0.0,60,0.5,1.0,0.2,2,diagnostic_benchmark,rrf_lexical_inductive,50,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,bm25,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,lsi,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,51,1
1.0,58,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,51,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,tfidf,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,bm25,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,lsi,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical,52,1
1.0,59,1.0,1.0,0.2,1,diagnostic_benchmark,rrf_lexical_inductive,52,1
0.0,9,0.0,0.0,0.0,13,diagnostic_benchmark,tfidf,53,1
0.0,17,0.0,0.0,0.0,22,diagnostic_benchmark,bm25,53,1
0.0,9,0.0,0.0,0.0,16,diagnostic_benchmark,lsi,53,1
0.0,9,0.0,0.0,0.0,12,diagnostic_benchmark,lsi_inductive,53,1
1.0,60,1.0,1.0,0.2,1,diagnostic_benchmark,semantic,53,1
1.0,60,1.0,1.0,0.2,1,diagnostic_benchmark,reranker,53,1
0.0,9,0.0,0.0,0.0,17,diagnostic_benchmark,rrf_lexical,53,1
0.0,9,0.0,0.0,0.0,13,diagnostic_benchmark,rrf_lexical_inductive,53,1
0.0,46,0.0,0.0,0.0,33,diagnostic_benchmark,tfidf,54,2
0.0,31,0.0,0.0,0.0,58,diagnostic_benchmark,bm25,54,2
0.0,46,0.0,0.0,0.0,34,diagnostic_benchmark,lsi,54,2
0.0,46,0.0,0.0,0.0,54,diagnostic_benchmark,lsi_inductive,54,2
0.0,59,0.0,0.0,0.0,40,diagnostic_benchmark,semantic,54,2
0.0,47,0.0,0.0,0.0,60,diagnostic_benchmark,reranker,54,2
0.0,46,0.0,0.0,0.0,37,diagnostic_benchmark,rrf_lexical,54,2
0.0,46,0.0,0.0,0.0,62,diagnostic_benchmark,rrf_lexical_inductive,54,2
0.0,33,0.0,0.0,0.0,24,diagnostic_benchmark,tfidf,55,2
0.0,17,0.0,0.0,0.0,11,diagnostic_benchmark,bm25,55,2
0.0,50,0.0,0.0,0.0,68,diagnostic_benchmark,lsi,55,2
0.0,33,0.0,0.0,0.0,18,diagnostic_benchmark,lsi_inductive,55,2
1.0,82,1.0,1.0,0.4,1,diagnostic_benchmark,semantic,55,2
0.0,6,0.3333333333333333,0.5,0.2,3,diagnostic_benchmark,reranker,55,2
0.0,50,0.0,0.0,0.0,24,diagnostic_benchmark,rrf_lexical,55,2
0.0,33,0.0,0.0,0.0,19,diagnostic_benchmark,rrf_lexical_inductive,55,2
0.0,44,0.0,0.0,0.0,20,diagnostic_benchmark,tfidf,56,1
0.0,40,0.0,0.0,0.0,12,diagnostic_benchmark,bm25,56,1
0.0,44,0.0,0.0,0.0,66,diagnostic_benchmark,lsi,56,1
0.0,44,0.0,0.0,0.0,103,diagnostic_benchmark,lsi_inductive,56,1
0.0,19,0.2,1.0,0.2,5,diagnostic_benchmark,semantic,56,1
0.0,19,0.2,1.0,0.2,5,diagnostic_benchmark,reranker,56,1
0.0,44,0.0,0.0,0.0,15,diagnostic_benchmark,rrf_lexical,56,1
0.0,44,0.0,0.0,0.0,21,diagnostic_benchmark,rrf_lexical_inductive,56,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,tfidf,57,1
0.0,17,0.0,0.0,0.0,6,diagnostic_benchmark,bm25,57,1
0.0,50,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,lsi,57,1
1.0,64,1.0,1.0,0.2,1,diagnostic_benchmark,lsi_inductive,57,1
0.0,52,0.0,0.0,0.0,15,diagnostic_benchmark,semantic,57,1
0.0,58,0.25,1.0,0.2,4,diagnostic_benchmark,reranker,57,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,rrf_lexical,57,1
0.0,52,0.3333333333333333,1.0,0.2,3,diagnostic_benchmark,rrf_lexical_inductive,57,1
0.0,16,0.0,0.0,0.0,32,csf_benchmark,tfidf,0,2
0.0,116,0.0,0.0,0.0,81,csf_benchmark,bm25,0,2
0.0,116,0.0,0.0,0.0,39,csf_benchmark,lsi,0,2
0.0,116,0.0,0.0,0.0,36,csf_benchmark,lsi_inductive,0,2
0.0,79,0.5,0.5,0.2,2,csf_benchmark,semantic,0,2
0.0,116,0.2,0.5,0.2,5,csf_benchmark,reranker,0,2
0.0,116,0.0,0.0,0.0,43,csf_benchmark,rrf_lexical,0,2
0.0,116,0.0,0.0,0.0,45,csf_benchmark,rrf_lexical_inductive,0,2
0.0,279,0.0,0.0,0.0,196,csf_benchmark,tfidf,1,1
0.0,279,0.0,0.0,0.0,81,csf_benchmark,bm25,1,1
0.0,242,0.0,0.0,0.0,262,csf_benchmark,lsi,1,1
0.0,279,0.0,0.0,0.0,227,csf_benchmark,lsi_inductive,1,1
0.0,242,0.0,0.0,0.0,79,csf_benchmark,semantic,1,1
0.0,242,0.0,0.0,0.0,186,csf_benchmark,reranker,1,1
0.0,279,0.0,0.0,0.0,161,csf_benchmark,rrf_lexical,1,1
0.0,279,0.0,0.0,0.0,160,csf_benchmark,rrf_lexical_inductive,1,1
0.0,63,0.0,0.0,0.0,43,csf_benchmark,tfidf,2,5
0.0,261,0.0,0.0,0.0,25,csf_benchmark,bm25,2,5
0.0,166,0.0,0.0,0.0,52,csf_benchmark,lsi,2,5
0.0,166,0.0,0.0,0.0,67,csf_benchmark,lsi_inductive,2,5
0.0,261,0.0,0.0,0.0,6,csf_benchmark,semantic,2,5
0.0,261,0.0,0.0,0.0,8,csf_benchmark,reranker,2,5
0.0,63,0.0,0.0,0.0,46,csf_benchmark,rrf_lexical,2,5
0.0,63,0.0,0.0,0.0,40,csf_benchmark,rrf_lexical_inductive,2,5
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,tfidf,3,3
0.0,160,0.5,0.3333333333333333,0.2,2,csf_benchmark,bm25,3,3
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,lsi,3,3
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,lsi_inductive,3,3
0.0,191,0.25,0.3333333333333333,0.2,4,csf_benchmark,semantic,3,3
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,reranker,3,3
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,rrf_lexical,3,3
1.0,17,1.0,0.6666666666666666,0.4,1,csf_benchmark,rrf_lexical_inductive,3,3
0.0,134,0.3333333333333333,0.2,0.2,3,csf_benchmark,tfidf,4,5
0.0,134,0.0,0.0,0.0,8,csf_benchmark,bm25,4,5
0.0,265,0.3333333333333333,0.2,0.2,3,csf_benchmark,lsi,4,5
0.0,265,0.0,0.0,0.0,14,csf_benchmark,lsi_inductive,4,5
0.0,286,0.3333333333333333,0.2,0.2,3,csf_benchmark,semantic,4,5
0.0,80,0.5,0.4,0.4,2,csf_benchmark,reranker,4,5
0.0,134,0.3333333333333333,0.2,0.2,3,csf_benchmark,rrf_lexical,4,5
0.0,265,0.0,0.0,0.0,7,csf_benchmark,rrf_lexical_inductive,4,5
0.0,156,0.0,0.0,0.0,6,csf_benchmark,tfidf,5,4
0.0,156,0.5,0.25,0.2,2,csf_benchmark,bm25,5,4
0.0,156,0.0,0.0,0.0,10,csf_benchmark,lsi,5,4
0.0,156,0.3333333333333333,0.25,0.2,3,csf_benchmark,lsi_inductive,5,4
0.0,156,0.0,0.0,0.0,17,csf_benchmark,semantic,5,4
0.0,25,0.3333333333333333,0.25,0.2,3,csf_benchmark,reranker,5,4
0.0,156,0.2,0.25,0.2,5,csf_benchmark,rrf_lexical,5,4
0.0,156,0.5,0.25,0.2,2,csf_benchmark,rrf_lexical_inductive,5,4
1.0,290,1.0,1.0,0.4,1,csf_benchmark,tfidf,6,2
1.0,290,1.0,1.0,0.4,1,csf_benchmark,bm25,6,2
1.0,290,1.0,0.5,0.2,1,csf_benchmark,lsi,6,2
1.0,290,1.0,0.5,0.2,1,csf_benchmark,lsi_inductive,6,2
1.0,288,1.0,1.0,0.4,1,csf_benchmark,semantic,6,2
1.0,288,1.0,1.0,0.4,1,csf_benchmark,reranker,6,2
1.0,290,1.0,1.0,0.4,1,csf_benchmark,rrf_lexical,6,2
1.0,290,1.0,1.0,0.4,1,csf_benchmark,rrf_lexical_inductive,6,2
1.0,151,1.0,1.0,0.2,1,csf_benchmark,tfidf,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,bm25,7,1
0.0,214,0.5,1.0,0.2,2,csf_benchmark,lsi,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,lsi_inductive,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,semantic,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,reranker,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,rrf_lexical,7,1
1.0,151,1.0,1.0,0.2,1,csf_benchmark,rrf_lexical_inductive,7,1
1.0,154,1.0,1.0,0.2,1,csf_benchmark,tfidf,8,1
0.0,157,0.0,0.0,0.0,9,csf_benchmark,bm25,8,1
1.0,154,1.0,1.0,0.2,1,csf_benchmark,lsi,8,1
1.0,154,1.0,1.0,0.2,1,csf_benchmark,lsi_inductive,8,1
0.0,43,0.0,0.0,0.0,6,csf_benchmark,semantic,8,1
0.0,66,0.5,1.0,0.2,2,csf_benchmark,reranker,8,1
0.0,157,0.3333333333333333,1.0,0.2,3,csf_benchmark,rrf_lexical,8,1
0.0,157,0.3333333333333333,1.0,0.2,3,csf_benchmark,rrf_lexical_inductive,8,1
1.0,214,1.0,0.375,0.6,1,csf_benchmark,tfidf,9,8
1.0,200,1.0,0.5,0.8,1,csf_benchmark,bm25,9,8
1.0,214,1.0,0.375,0.6,1,csf_benchmark,lsi,9,8
1.0,214,1.0,0.375,0.6,1,csf_benchmark,lsi_inductive,9,8
1.0,151,1.0,0.5,0.8,1,csf_benchmark,semantic,9,8
1.0,200,1.0,0.5,0.8,1,csf_benchmark,reranker,9,8
1.0,214,1.0,0.375,0.6,1,csf_benchmark,rrf_lexical,9,8
1.0,214,1.0,0.375,0.6,1,csf_benchmark,rrf_lexical_inductive,9,8
1.0,214,1.0,0.2,0.2,1,csf_benchmark,tfidf,10,5
0.0,140,0.0,0.0,0.0,8,csf_benchmark,bm25,10,5
1.0,214,1.0,0.4,0.4,1,csf_benchmark,lsi,10,5
1.0,214,1.0,0.4,0.4,1,csf_benchmark,lsi_inductive,10,5
0.0,151,0.3333333333333333,0.2,0.2,3,csf_benchmark,semantic,10,5
0.0,71,0.3333333333333333,0.4,0.4,3,csf_benchmark,reranker,10,5
0.0,73,0.5,0.4,0.4,2,csf_benchmark,rrf_lexical,10,5
1.0,214,1.0,0.6,0.6,1,csf_benchmark,rrf_lexical_inductive,10,5
0.0,50,0.5,0.2,0.2,2,csf_benchmark,tfidf,11,5
0.0,25,0.5,0.2,0.2,2,csf_benchmark,bm25,11,5
0.0,166,0.3333333333333333,0.4,0.4,3,csf_benchmark,lsi,11,5
1.0,182,1.0,0.2,0.2,1,csf_benchmark,lsi_inductive,11,5
0.0,25,0.5,0.4,0.4,2,csf_benchmark,semantic,11,5
0.0,25,0.5,0.6,0.6,2,csf_benchmark,reranker,11,5
1.0,182,1.0,0.2,0.2,1,csf_benchmark,rrf_lexical,11,5
1.0,182,1.0,0.2,0.2,1,csf_benchmark,rrf_lexical_inductive,11,5
0.0,172,0.3333333333333333,0.2,0.4,3,csf_benchmark,tfidf,12,10
0.0,173,0.2,0.1,0.2,5,csf_benchmark,bm25,12,10
0.0,172,0.3333333333333333,0.2,0.4,3,csf_benchmark,lsi,12,10
0.0,172,0.5,0.3,0.6,2,csf_benchmark,lsi_inductive,12,10
0.0,218,0.25,0.2,0.4,4,csf_benchmark,semantic,12,10
1.0,152,1.0,0.3,0.6,1,csf_benchmark,reranker,12,10
0.0,172,0.5,0.2,0.4,2,csf_benchmark,rrf_lexical,12,10
0.0,172,0.3333333333333333,0.2,0.4,3,csf_benchmark,rrf_lexical_inductive,12,10
0.0,132,0.5,0.23076923076923078,0.6,2,csf_benchmark,tfidf,13,13
0.0,132,0.5,0.07692307692307693,0.2,2,csf_benchmark,bm25,13,13
0.0,132,0.5,0.15384615384615385,0.4,2,csf_benchmark,lsi,13,13
0.0,132,0.5,0.07692307692307693,0.2,2,csf_benchmark,lsi_inductive,13,13
1.0,196,1.0,0.23076923076923078,0.6,1,csf_benchmark,semantic,13,13
1.0,196,1.0,0.15384615384615385,0.4,1,csf_benchmark,reranker,13,13
0.0,132,0.5,0.23076923076923078,0.6,2,csf_benchmark,rrf_lexical,13,13
0.0,132,0.5,0.23076923076923078,0.6,2,csf_benchmark,rrf_lexical_inductive,13,13
1.0,159,1.0,0.5,0.4,1,csf_benchmark,tfidf,14,4
1.0,159,1.0,0.5,0.4,1,csf_benchmark,bm25,14,4
1.0,159,1.0,0.5,0.4,1,csf_benchmark,lsi,14,4
1.0,159,1.0,0.5,0.4,1,csf_benchmark,lsi_inductive,14,4
1.0,159,1.0,0.75,0.6,1,csf_benchmark,semantic,14,4
1.0,159,1.0,0.75,0.6,1,csf_benchmark,reranker,14,4
1.0,159,1.0,0.5,0.4,1,csf_benchmark,rrf_lexical,14,4
1.0,159,1.0,0.5,0.4,1,csf_benchmark,rrf_lexical_inductive,14,4
0.0,50,0.0,0.0,0.0,10,csf_benchmark,tfidf,15,5
0.0,237,0.2,0.2,0.2,5,csf_benchmark,bm25,15,5
0.0,50,0.2,0.2,0.2,5,csf_benchmark,lsi,15,5
0.0,50,0.25,0.2,0.2,4,csf_benchmark,lsi_inductive,15,5
0.0,249,0.5,0.4,0.4,2,csf_benchmark,semantic,15,5
0.0,249,0.3333333333333333,0.4,0.4,3,csf_benchmark,reranker,15,5
0.0,50,0.0,0.0,0.0,6,csf_benchmark,rrf_lexical,15,5
0.0,50,0.2,0.2,0.2,5,csf_benchmark,rrf_lexical_inductive,15,5
0.0,54,0.5,0.16666666666666666,0.2,2,csf_benchmark,tfidf,16,6
0.0,54,0.0,0.0,0.0,7,csf_benchmark,bm25,16,6
0.0,54,0.5,0.16666666666666666,0.2,2,csf_benchmark,lsi,16,6
0.0,54,0.2,0.16666666666666666,0.2,5,csf_benchmark,lsi_inductive,16,6
0.0,54,0.3333333333333333,0.16666666666666666,0.2,3,csf_benchmark,semantic,16,6
1.0,195,1.0,0.16666666666666666,0.2,1,csf_benchmark,reranker,16,6
0.0,54,0.25,0.16666666666666666,0.2,4,csf_benchmark,rrf_lexical,16,6
0.0,54,0.3333333333333333,0.16666666666666666,0.2,3,csf_benchmark,rrf_lexical_inductive,16,6
0.0,54,0.5,0.3333333333333333,0.4,2,csf_benchmark,tfidf,17,6
0.0,54,0.5,0.16666666666666666,0.2,2,csf_benchmark,bm25,17,6
0.0,54,0.5,0.3333333333333333,0.4,2,csf_benchmark,lsi,17,6
1.0,171,1.0,0.3333333333333333,0.4,1,csf_benchmark,lsi_inductive,17,6
1.0,195,1.0,0.3333333333333333,0.4,1,csf_benchmark,semantic,17,6
1.0,195,1.0,0.3333333333333333,0.4,1,csf_benchmark,reranker,17,6
0.0,54,0.5,0.3333333333333333,0.4,2,csf_benchmark,rrf_lexical,17,6
0.0,54,0.5,0.3333333333333333,0.4,2,csf_benchmark,rrf_lexical_inductive,17,6
1.0,171,1.0,0.6,0.6,1,csf_benchmark,tfidf,18,5
1.0,171,1.0,0.4,0.4,1,csf_benchmark,bm25,18,5
1.0,171,1.0,0.6,0.6,1,csf_benchmark,lsi,18,5
1.0,171,1.0,0.6,0.6,1,csf_benchmark,lsi_inductive,18,5
1.0,198,1.0,0.4,0.4,1,csf_benchmark,semantic,18,5
1.0,198,1.0,0.8,0.8,1,csf_benchmark,reranker,18,5
1.0,171,1.0,0.6,0.6,1,csf_benchmark,rrf_lexical,18,5
1.0,171,1.0,0.6,0.6,1,csf_benchmark,rrf_lexical_inductive,18,5
0.0,172,0.3333333333333333,0.5,0.2,3,csf_benchmark,tfidf,19,2
0.0,172,0.2,0.5,0.2,5,csf_benchmark,bm25,19,2
0.0,172,0.25,0.5,0.2,4,csf_benchmark,lsi,19,2
0.0,172,0.5,1.0,0.4,2,csf_benchmark,lsi_inductive,19,2
0.0,193,0.5,1.0,0.4,2,csf_benchmark,semantic,19,2
0.0,147,0.3333333333333333,0.5,0.2,3,csf_benchmark,reranker,19,2
0.0,172,0.25,0.5,0.2,4,csf_benchmark,rrf_lexical,19,2
0.0,172,0.3333333333333333,1.0,0.4,3,csf_benchmark,rrf_lexical_inductive,19,2
0.0,198,0.3333333333333333,1.0,0.2,3,csf_benchmark,tfidf,20,1
0.0,198,0.2,1.0,0.2,5,csf_benchmark,bm25,20,1
0.0,198,0.2,1.0,0.2,5,csf_benchmark,lsi,20,1
0.0,171,0.3333333333333333,1.0,0.2,3,csf_benchmark,lsi_inductive,20,1
0.0,171,0.3333333333333333,1.0,0.2,3,csf_benchmark,semantic,20,1
0.0,198,0.3333333333333333,1.0,0.2,3,csf_benchmark,reranker,20,1
0.0,198,0.25,1.0,0.2,4,csf_benchmark,rrf_lexical,20,1
0.0,198,0.3333333333333333,1.0,0.2,3,csf_benchmark,rrf_lexical_inductive,20,1
0.0,171,0.5,0.25,0.2,2,csf_benchmark,tfidf,21,4
0.0,171,0.5,0.5,0.4,2,csf_benchmark,bm25,21,4
0.0,171,0.3333333333333333,0.25,0.2,3,csf_benchmark,lsi,21,4
0.0,171,0.25,0.5,0.4,4,csf_benchmark,lsi_inductive,21,4
0.0,171,0.0,0.0,0.0,6,csf_benchmark,semantic,21,4
0.0,198,0.25,0.25,0.2,4,csf_benchmark,reranker,21,4
0.0,171,0.5,0.25,0.2,2,csf_benchmark,rrf_lexical,21,4
0.0,171,0.5,0.25,0.2,2,csf_benchmark,rrf_lexical_inductive,21,4
1.0,290,1.0,0.6666666666666666,0.8,1,csf_benchmark,tfidf,22,6
0.0,147,0.5,0.6666666666666666,0.8,2,csf_benchmark,bm25,22,6
1.0,290,1.0,0.6666666666666666,0.8,1,csf_benchmark,lsi,22,6
1.0,173,1.0,0.6666666666666666,0.8,1,csf_benchmark,lsi_inductive,22,6
1.0,289,1.0,0.6666666666666666,0.8,1,csf_benchmark,semantic,22,6
0.0,147,0.5,0.6666666666666666,0.8,2,csf_benchmark,reranker,22,6
1.0,290,1.0,0.6666666666666666,0.8,1,csf_benchmark,rrf_lexical,22,6
1.0,290,1.0,0.6666666666666666,0.8,1,csf_benchmark,rrf_lexical_inductive,22,6
1.0,289,1.0,0.42857142857142855,0.6,1,csf_benchmark,tfidf,23,7
1.0,289,1.0,0.14285714285714285,0.2,1,csf_benchmark,bm25,23,7
1.0,289,1.0,0.5714285714285714,0.8,1,csf_benchmark,lsi,23,7
1.0,289,1.0,0.42857142857142855,0.6,1,csf_benchmark,lsi_inductive,23,7
1.0,293,1.0,0.42857142857142855,0.6,1,csf_benchmark,semantic,23,7
1.0,293,1.0,0.2857142857142857,0.4,1,csf_benchmark,reranker,23,7
1.0,289,1.0,0.42857142857142855,0.6,1,csf_benchmark,rrf_lexical,23,7
1.0,289,1.0,0.42857142857142855,0.6,1,csf_benchmark,rrf_lexical_inductive,23,7
1.0,289,1.0,0.4,0.4,1,csf_benchmark,tfidf,24,5
0.0,173,0.3333333333333333,0.2,0.2,3,csf_benchmark,bm25,24,5
1.0,289,1.0,0.4,0.4,1,csf_benchmark,lsi,24,5
1.0,289,1.0,0.4,0.4,1,csf_benchmark,lsi_inductive,24,5
0.0,288,0.5,0.4,0.4,2,csf_benchmark,semantic,24,5
1.0,292,1.0,0.4,0.4,1,csf_benchmark,reranker,24,5
1.0,289,1.0,0.4,0.4,1,csf_benchmark,rrf_lexical,24,5
1.0,289,1.0,0.4,0.4,1,csf_benchmark,rrf_lexical_inductive,24,5
0.0,68,0.0,0.0,0.0,14,csf_benchmark,tfidf,25,6
0.0,293,0.0,0.0,0.0,11,csf_benchmark,bm25,25,6
0.0,293,0.0,0.0,0.0,9,csf_benchmark,lsi,25,6
0.0,68,0.0,0.0,0.0,8,csf_benchmark,lsi_inductive,25,6
0.0,293,0.5,0.3333333333333333,0.4,2,csf_benchmark,semantic,25,6
0.0,293,0.3333333333333333,0.3333333333333333,0.4,3,csf_benchmark,reranker,25,6
0.0,293,0.0,0.0,0.0,9,csf_benchmark,rrf_lexical,25,6
0.0,68,0.0,0.0,0.0,10,csf_benchmark,rrf_lexical_inductive,25,6
0.0,73,0.3333333333333333,0.16666666666666666,0.2,3,csf_benchmark,tfidf,26,6
1.0,93,1.0,0.3333333333333333,0.4,1,csf_benchmark,bm25,26,6
0.0,73,0.3333333333333333,0.16666666666666666,0.2,3,csf_benchmark,lsi,26,6
